"","scenario","biome","loc","type","period","month","n","seas_areaW_mean_abs_aqueous","seas_areaW_mean_abs_bicarbonate","seas_areaW_mean_abs_carbonate","seas_areaW_mean_abs_dic","seas_areaW_mean_abs_pCO2","seas_areaW_mean_abs_pH","seas_areaW_mean_abs_tos","seas_sd_abs_aqueous","seas_sd_abs_bicarbonate","seas_sd_abs_carbonate","seas_sd_abs_dic","seas_sd_abs_pCO2","seas_sd_abs_pH","seas_sd_abs_tos","seas_min_abs_aqueous","seas_min_abs_bicarbonate","seas_min_abs_carbonate","seas_min_abs_dic","seas_min_abs_pCO2","seas_min_abs_pH","seas_min_abs_tos","seas_max_abs_aqueous","seas_max_abs_bicarbonate","seas_max_abs_carbonate","seas_max_abs_dic","seas_max_abs_pCO2","seas_max_abs_pH","seas_max_abs_tos","seas_se_abs_aqueous","seas_se_abs_bicarbonate","seas_se_abs_carbonate","seas_se_abs_dic","seas_se_abs_pCO2","seas_se_abs_pH","seas_se_abs_tos","seas_areaW_mean_delta_aqueous","seas_areaW_mean_delta_bicarbonate","seas_areaW_mean_delta_carbonate","seas_areaW_mean_delta_dic","seas_areaW_mean_delta_pCO2","seas_areaW_mean_delta_pH","seas_areaW_mean_delta_tos","seas_sd_delta_aqueous","seas_sd_delta_bicarbonate","seas_sd_delta_carbonate","seas_sd_delta_dic","seas_sd_delta_pCO2","seas_sd_delta_pH","seas_sd_delta_tos","seas_min_delta_aqueous","seas_min_delta_bicarbonate","seas_min_delta_carbonate","seas_min_delta_dic","seas_min_delta_pCO2","seas_min_delta_pH","seas_min_delta_tos","seas_max_delta_aqueous","seas_max_delta_bicarbonate","seas_max_delta_carbonate","seas_max_delta_dic","seas_max_delta_pCO2","seas_max_delta_pH","seas_max_delta_tos","seas_se_delta_aqueous","seas_se_delta_bicarbonate","seas_se_delta_carbonate","seas_se_delta_dic","seas_se_delta_pCO2","seas_se_delta_pH","seas_se_delta_tos","p_s"
"172","ssp245","NP_STSS","NP","STSS","1850s","12",3381,9.0718383179339,1704.2035874443,213.915870795147,1927.19129655738,254.599340386481,8.20079668476449,17.0030230372055,1.07287764600586,57.3922972163415,26.4259967632055,51.8612381204013,13.9436109011076,0.0204849232092181,3.11027466348755,7.39740137482777,1556.15135318319,143.778352146858,1788.21500985248,212.44235534668,8.11112639109294,10.2367219924927,12.310747715397,1815.65974717165,266.290494269656,2015.11352426806,324.813565063477,8.26618096033732,23.9254169464111,0.0184513272387238,0.987031522991612,0.454473737711467,0.891908484744103,0.239801927632266,0.000352299279419742,0.0534904383850003,-2.70658693627817,-79.0417473359996,31.6216749471025,-50.1266593251753,-80.6361798463678,0.0982001094869399,-0.522272753769494,0.434942453907882,8.75153445798336,2.7462005386176,6.34234025157456,6.21471943370578,0.00639493124459198,0.329366908642416,-3.92397166729355,-98.7836510653251,18.5607522623812,-66.366086560804,-101.374649658203,0.0732732963562004,-1.8568058013916,-2.03810086172505,-41.493253515385,40.5035903610432,-23.2921759733088,-61.6839090983073,0.122455310821534,1.01786136627197,0.00748013119384546,0.150508705933404,0.0472290992265827,0.109075434535145,0.106880614387911,0.000109979893329292,0.00566444518216284,"Historical , 1850s"
"173","ssp245","NP_STSS","NP","STSS","1850s","2",3381,9.6005213314529,1730.34974564002,201.338847051524,1941.28911402299,251.428545901191,8.2062703632699,14.6697647317079,1.20001401704273,65.2067463468512,24.4282353418396,59.4416639081466,16.5939422718215,0.0218535630706362,2.66969515579311,7.4098091653378,1568.93724356368,140.823161325914,1796.58586201022,193.75435333252,8.12486139933268,6.09713220596313,12.5897076879963,1877.17324667475,259.679911893513,2048.30901838073,308.748468017578,8.3005820274353,22.2033576965332,0.02063781587951,1.12142425513044,0.420116278715327,1.02227648834569,0.285382270921319,0.000375837119031743,0.0459133612584427,-2.80046479969289,-75.3298999427952,30.1926280054504,-47.9377367370377,-76.7516527601303,0.0959563588057984,-0.384042355592182,0.493822412548575,9.11080829018933,3.06691613359906,6.52037267239792,7.06837521222977,0.00685371428274898,0.312119432254584,-4.56336490711339,-103.60377154885,18.8274376392596,-65.6929672451845,-95.1293664550781,0.0771552403767899,-1.69260787963867,-1.86038197323402,-41.6696730653964,41.0641930200612,-22.6240017524622,-57.7031332397461,0.120492591857911,0.973274230957031,0.0084927474867904,0.156687489759334,0.052744759297976,0.112137232371966,0.121561768550655,0.000117870034390694,0.00536782344523057,"Historical , 1850s"
"174","ssp245","NP_STSS","NP","STSS","1850s","3",3381,9.63074616622692,1732.22168701805,200.429250992096,1942.28168417637,250.680050994659,8.20732448264481,14.4586035501655,1.16312166911037,64.3613402004807,23.9613744850478,59.5218060526167,15.5783836270839,0.0209918231079353,2.62122815316268,7.32037411724884,1566.82961850481,140.381625573558,1795.31274377911,189.356468200684,8.12930428187052,6.24525356292725,12.680213212335,1882.25247768633,263.513630669733,2052.71589947524,306.082963053385,8.30899928410848,22.8003902435303,0.0200033420540565,1.10688497796833,0.412087215498581,1.02365477126428,0.26791671466341,0.000361016933239194,0.0450798267644177,-2.79237415512154,-74.8716244719746,29.9378642272879,-47.7261343998082,-76.01941195915,0.0954279019131512,-0.374727103288462,0.494720272617932,8.44834631031553,2.93974454282161,6.11828045280726,7.25867879219488,0.00726368990998296,0.284825013213362,-4.73743677182079,-101.631792633785,19.3383259106608,-67.5551403461591,-95.4475466918945,0.0769883791605626,-1.53982257843018,-1.89583728836416,-42.9547312020677,40.735293540569,-23.2879423330587,-55.2374852498372,0.121497135162354,2.03135633468628,0.00850818886541916,0.145294482533049,0.0505576649488306,0.105222058818456,0.124834605524852,0.000124920786623399,0.00489841459940801,"Historical , 1850s"
"175","ssp245","NP_STSS","NP","STSS","1850s","4",3381,9.29089248271141,1719.08553892373,206.296648616233,1934.67308002268,246.081717533238,8.21353811614994,15.0211425157618,1.04769309279325,58.2649295823502,24.7994743917733,55.9418254401245,12.71531416822,0.0203234266308147,2.73082244416323,7.2655319016195,1560.84216693977,139.983742957331,1786.80314243635,188.582306925456,8.13495721817017,9.06782341003418,11.9698564036214,1845.06877482342,269.016861327805,2035.06601914202,309.291333007812,8.31019099553426,24.3946437835693,0.0180182038211405,1.00203903610764,0.426500840104616,0.962086339826368,0.218677706199248,0.000349521864653809,0.046964627080908,-2.75477240247824,-77.6972317423642,31.1850513793972,-49.2669527654452,-75.9374590031585,0.0964218774738544,-0.337472364415119,0.45788505078483,9.17321345016839,3.10362468751098,6.56034710243244,7.04795321567689,0.00714860493252198,0.282468119076637,-4.14604816681195,-102.409623270607,20.5551324421579,-68.4706126104932,-98.1082510375977,0.0766470591227204,-1.21169853210449,-1.93944176738427,-44.8860497999365,40.4274710399412,-25.1692376611445,-49.6268468221029,0.123657894134519,1.31514453887939,0.00787469749342179,0.15776073239091,0.0533760722377233,0.112824711780726,0.12121055148255,0.000122941557596399,0.00485788078351051,"Historical , 1850s"
"176","ssp245","NP_STSS","NP","STSS","1850s","5",3381,8.94492883172478,1701.31365927328,214.439434631245,1924.69802273625,247.522618042173,8.21091988305336,16.4628376732668,0.982440236355861,52.188393854809,26.2790077267743,51.9839886693475,15.0521996558145,0.025159427736843,3.0464874961043,7.29315302106772,1557.97246064384,143.584455060654,1770.16498191006,210.523469543457,8.1244296391805,10.7558250427246,11.7175147647606,1816.68550542648,272.923482088561,2018.4651788073,316.78818766276,8.27012189229329,26.5391883850098,0.0168959865656407,0.897534902198185,0.451945823347892,0.894019546108623,0.258867413768937,0.000432691310178515,0.0523934280190922,-2.67076859220185,-79.808001390228,32.1070301170881,-50.3717398653418,-76.8772647769704,0.0962955507008907,-0.338672558126002,0.431864481106781,9.33750722130302,3.08027193806465,6.6458476058098,8.12134223287725,0.00727895496864206,0.352384480295315,-4.15261758096756,-101.050563666326,20.7071849144673,-71.3263392768822,-103.376729736328,0.0789861996968586,-1.34168243408203,-2.02755401396926,-49.0751177687696,39.5616174651724,-28.1804048832614,-57.7935440063476,0.125103416442869,0.832162857055664,0.00742719628221184,0.160586253218728,0.052974452142867,0.114295147643347,0.139670673272345,0.000125183314781839,0.00606030089636241,"Historical , 1850s"
"177","ssp245","NP_STSS","NP","STSS","1850s","6",3381,8.94752460758212,1693.174176807,218.991972427805,1921.11367384239,263.140874584479,8.18850347485198,18.552456211452,0.947625236849751,51.2261336248807,26.3210065177515,50.5696550802427,17.7715898536878,0.0264240769667447,3.33115737848366,7.30377647774244,1555.01855280165,149.715223097515,1753.96864890121,230.19514465332,8.09265635808309,12.1984376907349,11.5836026919565,1789.92810912309,273.522207030614,2010.04176356388,332.807895914714,8.24378808339437,28.3231315612793,0.016297238934823,0.880985970959553,0.452668117673658,0.869695866726874,0.305635429318087,0.000454440721092226,0.0572891746816728,-2.7111993451648,-81.5393570240387,32.6979299655769,-51.5526264036266,-83.5151271946181,0.0978234109389624,-0.418118629496577,0.425695459118329,8.4218109914001,2.83022437118977,6.04280379190568,10.0358703634799,0.0088992221001331,0.513066558026839,-4.19261934543786,-101.79354979978,21.826285060741,-67.6379619617373,-111.204042358398,0.0765799522399906,-1.76951789855957,-2.03645234376108,-51.4241596379031,40.1061127123991,-29.9620569575479,-64.7650304158528,0.127139358520507,1.22336196899414,0.00732110157152831,0.144838128675258,0.048674139335688,0.103924012788355,0.172596687880817,0.000153048634903465,0.00882370789683433,"Historical , 1850s"
"178","ssp245","NP_STSS","NP","STSS","1850s","7",3381,9.09696089163018,1687.57421586325,222.911553792146,1919.58273054703,287.650080793806,8.15565545187949,21.1777505944375,0.942427489775589,50.6911119204594,26.4793718745093,48.5931770660541,18.4024796461097,0.0246239331487093,3.41184805838085,7.40197797786168,1541.02097322974,153.212157055911,1729.74985470464,251.561717224121,8.06388511657715,13.5875186920166,11.7186599563875,1780.30362652777,275.611530116009,2011.79711375837,361.368178304036,8.20719715754191,29.1972198486328,0.0162078481897306,0.871784678915815,0.455391681755447,0.835704439320679,0.316485458727202,0.000423481885490618,0.0586768913010291,-2.75450324560889,-81.9815872311267,32.9378033972878,-51.7982870794478,-91.3138149112432,0.097665897656625,-0.450717298657346,0.422550130978743,7.61586412628826,2.44674760952963,5.6769484179458,9.99532371063106,0.00867339242291917,0.431390667101642,-4.19552956508728,-99.7685020084464,22.592155578407,-67.6717844542463,-121.322529296875,0.0749314308166511,-1.29036903381348,-2.00960900470376,-47.3973815141956,38.687547210086,-27.5419077354461,-67.2631301879883,0.125630769729614,1.05041885375977,0.00726700828419707,0.130977471404074,0.0420791140369701,0.0976320397454732,0.171899367396105,0.000149164820854396,0.00741904763889576,"Historical , 1850s"
"179","ssp245","NP_STSS","NP","STSS","1850s","8",3381,9.14679679639629,1682.50219693378,226.867415779726,1918.51640950991,303.019550576787,8.13627100779224,22.9424596777832,0.947414652048714,49.0982509741875,26.892193100283,45.4301227245373,16.7490565963126,0.021017032663632,3.32600893502332,7.40848254035393,1524.20070569317,155.255870415426,1719.76984503824,267.383415730794,8.04719540278117,14.4827213287354,11.7538328573979,1766.90863837755,277.723623321169,2012.09894842928,379.443208821615,8.1769232749939,29.8940238952637,0.0162936173018345,0.844390689792394,0.462491372532115,0.781306297140658,0.288049923818418,0.000361450486648973,0.0572006318590962,-2.72825874803246,-81.8623959471628,32.7721968056989,-51.8184578894964,-94.8504550940627,0.096221876259855,-0.469910224449285,0.413047479238691,7.73031805641827,2.35390411930807,5.79384172814121,10.6127144393787,0.0100266408698317,0.539321600961769,-4.11247251024332,-99.5270344775518,19.7172658199823,-68.662201583488,-129.726900024414,0.0639305114746094,-1.45817947387695,-2.0107729460255,-44.1208754224651,38.4015308751376,-25.6111212183243,-59.6957550048828,0.126636266708374,1.69837379455566,0.00710358187901091,0.13294584769232,0.0404823936407155,0.0996423684408867,0.182517240191466,0.000172437959242762,0.00927524157419505,"Historical , 1850s"
"180","ssp245","NP_STSS","NP","STSS","1850s","9",3381,9.01902937081302,1680.15425673601,228.990329137905,1918.16361524473,297.611914566368,8.14302123846915,22.8022840802779,0.941055452201219,48.6157425399348,27.2476673473309,44.0492157012503,15.9127683512748,0.02082202880146,3.40492099141906,7.33892145546159,1523.89772367747,155.067196242264,1731.19223440851,265.697941080729,8.04752680460612,14.7272109985352,11.9891913787793,1764.10050709983,278.269887490831,2011.17085816493,380.212622070313,8.18619956970215,30.1962032318115,0.0161842519163226,0.836092519866881,0.468604811172241,0.757557487136297,0.273667456132064,0.000358096814320032,0.0585577597488038,-2.67054385212917,-81.2140999914844,32.5529208137466,-51.331723029867,-93.5803397540436,0.0965612318087802,-0.574361099618883,0.39620291813444,7.64269632925707,2.36386635008259,5.67259088226502,9.06698610285786,0.00885514007590471,0.441168902990655,-3.98096095887172,-99.2998100140994,17.8334646565113,-68.6728122413942,-119.980365600586,0.0711417007446311,-1.4523868560791,-1.84596890223645,-42.8421355472492,38.5774508377583,-25.8249244220806,-61.4565979003906,0.122124799092612,1.65480422973633,0.00681388947066939,0.131438931067584,0.0406537238764908,0.0975570989382901,0.155933836701337,0.000152290513175967,0.00758721353449184,"Historical , 1850s"
"181","ssp245","NP_STSS","NP","STSS","2090s","1",3381,19.0151481155522,1903.03422867038,129.289439527534,2051.33881631347,548.461333800132,7.9186285717856,18.0329692213925,2.35604579588352,67.7963093005631,18.9567607329152,67.774807911766,27.3327912012101,0.0227412525447679,3.02688496725914,14.9346500808344,1742.67413928378,86.0409526101109,1900.65594957399,461.115141805013,7.85702433586121,8.00255012512207,25.5032857983874,2044.36128331491,177.35878602231,2173.09723532178,615.425099690755,7.97925318082174,25.6799621582031,0.040519226149511,1.16595950445928,0.326017973224973,1.16558972402601,0.470068769424698,0.000391103583977257,0.052056304139426,6.91742198350244,107.045648296936,-46.5147734348748,67.4482968455634,219.91885357195,-0.191316620662658,2.10956051054143,0.85889174354577,19.679635778275,6.01481890981109,15.2396295627579,9.76178057948433,0.00681644954544448,0.581334105850351,5.03895875712275,57.8158046702777,-58.9923933116465,34.3440471903996,192.666034545898,-0.212890450159708,-0.534454345703125,11.025987193159,149.794930688736,-27.024434126743,100.578682185317,245.734804280599,-0.162347714106242,3.43800926208496,0.0147712021792973,0.338449963083552,0.103442729373432,0.262090829374817,0.167882897528188,0.000117229156220634,0.00999777175152105,"SSP2-4.5 , 2090s"
"182","ssp245","NP_STSS","NP","STSS","2090s","10",3381,17.5591953605153,1869.32864058644,148.503806051848,2035.3916419988,599.852994191749,7.8889449348929,24.1813887799522,1.68690589208118,49.9223318277156,19.8196853910995,52.4991953143447,29.797490187568,0.0247237801044964,3.31376477990757,14.6327552191603,1694.92342727737,96.55087374657,1848.13731650748,512.774291992188,7.82081472078959,17.3934917449951,22.2130401107812,1980.72988514292,192.276786011,2172.59478256051,714.671463623047,7.95300998687744,32.1946182250977,0.0290113721276576,0.85856321501577,0.340858533385581,0.902880059176257,0.512456610863601,0.000425199051340681,0.0569900571363928,6.06442533233186,106.288363655255,-46.2430927534692,66.1096962341178,231.890183450296,-0.180045375169589,2.48169692689742,0.457966936540475,17.4521630734733,7.08586867553077,12.5196562699188,13.1795049236491,0.00837385778475635,0.757815075893917,5.04793597314639,58.7289184162,-60.7344814379181,33.7510669811197,198.913711547852,-0.200947570800782,0.0933170318603516,7.02135919837405,145.229133797372,-25.6254046717523,105.845766829721,263.260777587891,-0.148369773228963,4.02587509155273,0.00787610576292878,0.300141934256006,0.121862620765357,0.215312785770682,0.226660849068798,0.000144013430433829,0.0130328877703923,"SSP2-4.5 , 2090s"
"183","ssp245","NP_STSS","NP","STSS","2090s","11",3381,17.7198834134888,1877.4220155073,143.058416215923,2038.20031513671,569.184638496225,7.90722734670056,21.8683609021632,1.82179447631974,54.9699700343054,19.893656530592,56.8505491960724,23.6872097786552,0.0223755215563578,3.33839980925479,14.7651551564825,1720.12464376635,93.0988279734442,1875.80520586961,497.350001017253,7.84942011833191,13.8529233932495,22.1044825828463,1997.62253204884,187.442682657856,2174.94276377862,657.859291585286,7.96143660545349,29.9116706848145,0.0313311831683849,0.945372390954147,0.342130687490086,0.977714551909096,0.407372136632141,0.00038481375011445,0.0574137298540724,6.19463659243243,106.597532476496,-46.40193660159,66.3902324673385,221.447830213744,-0.182209229390166,2.30929080951594,0.544598646543884,18.8234813914972,6.63184264080691,13.9317454513358,8.94755275989769,0.00747616337180786,0.638951645857161,4.91677141449449,58.3490776376932,-64.6862176861857,32.5418633755141,194.593832397461,-0.20194444656372,-0.676216125488281,8.63295515640115,145.929579480053,-27.0340108868868,101.709913367162,246.09397277832,-0.152181895573933,3.60830688476562,0.00936599609336297,0.323725837908499,0.11405429054916,0.239597865876121,0.153879824575745,0.000128574900760524,0.0109886769952958,"SSP2-4.5 , 2090s"
"184","ssp245","NP_STSS","NP","STSS","2090s","12",3381,18.2669911021685,1889.44610464273,136.069564356428,2043.78266010133,553.061007712543,7.91656695458036,19.7366053982578,2.08618264869561,61.3691750421359,19.6636414290818,62.2532999066821,22.6771000511287,0.0215567118914262,3.21757382915061,14.8048082414069,1732.1885335017,89.0928983825703,1893.00060540338,472.890803222656,7.8575101852417,10.5629167556763,23.0431223051567,2021.67284799233,181.585161219003,2175.86183909317,622.008664957682,7.9697790145874,27.3183040618896,0.0358781254079929,1.05542578437392,0.338174892601813,1.07063094523859,0.390000290738067,0.000370731878681926,0.0553357671841059,6.48856584795644,106.20076986243,-46.2246314916168,66.4647042187694,217.825487479694,-0.186029620697194,2.21130960728273,0.691071019189707,19.3175673791975,6.22420698828338,14.6093884906154,7.63838268334023,0.00693831997884855,0.565814480132082,4.95938003327878,57.8551367560628,-59.5366516429534,32.9216278588858,191.328472290039,-0.208349800109863,-0.739999771118164,10.0582348035573,148.183053736029,-27.1606014091847,99.7916096415374,237.303110758464,-0.156381893157958,3.39333438873291,0.0118850248840007,0.332223118355217,0.107043781152414,0.25125195664345,0.13136474507564,0.000119325081376531,0.00973086555414024,"SSP2-4.5 , 2090s"
"185","ssp245","NP_STSS","NP","STSS","2090s","2",3381,19.5490605655183,1911.54354164511,125.116678012422,2056.20928022305,549.024420631496,7.91754700694424,17.1057285747273,2.47360473956593,70.8256056899125,18.2273240804436,70.6033836935021,29.9624600509388,0.0234215172100891,2.89927343960436,15.0772221031167,1749.81404231265,84.2406351299268,1902.67777037949,453.161508789062,7.8564789613088,7.32133007049561,26.0581325444344,2055.28546889581,174.8256472001,2174.28710462549,602.909265136719,7.98396172523499,25.035665512085,0.0425410023956637,1.2180572801852,0.313473136984997,1.21423551095488,0.515293759111506,0.000402802761414229,0.0498616437650977,7.1480744343725,105.863896062301,-46.0295410336518,66.982429463022,220.844221970175,-0.192766997519857,2.05192148742713,0.895973492184553,18.9683858786616,5.6963006342045,14.8854088066181,10.2514029544763,0.00619928959113762,0.531712587478782,5.15070038253704,56.7405797395459,-58.0698233253207,33.8596628249707,189.343399658203,-0.219531726837162,0.721338272094727,9.13198765271582,153.245057576483,-26.161176649135,104.433958099617,244.437796020508,-0.164550892512004,3.33646011352539,0.0154089333141247,0.326217902237534,0.0979648587545309,0.255998948245021,0.176303412857229,0.000106615252279262,0.00914438192001069,"SSP2-4.5 , 2090s"
