"","X","FINAL_TREAT","TIME_TREAT","Study_DOI","CO2_mean","HCO3_mean","CO3_mean","Temp_mean","DIC_mean","pHT_mean","Temp_sd","CO2_sd","CO3_sd","HCO3_sd","DIC_sd","pHT_sd","ocean_relevant","scenario","biome","loc","type","period","miss_co2_dir","miss_hco3_dir","miss_co3_dir","miss_pH_dir","miss_temp_dir","miss_cooccurrence","miss_high","miss_low","dir","category"
"84",87,"10.41","No Comment","10.1594/PANGAEA.949280",10.41,1644.28,181.73,20,1836.42,8.08999760671071,NA,NA,NA,NA,NA,NA,TRUE,"ssp245","NP_STSS","NP","STSS","1850s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"85",88,"10.42","No Comment","10.1594/PANGAEA.868682",10.42,1876.77,216.31,15,2103.5,8.19066641358076,0,0,0,0,0,0,TRUE,"ssp245","NA_STSS",NA,"STSS","2000s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"86",89,"10.44","No Comment","10.1594/PANGAEA.869122",10.44,2047.25,203.21,-1.8,2260.9,8.40986486608537,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant",NA,NA,NA,"high",NA,FALSE,FALSE,TRUE,"low","Lower Inorganic Carbon"
"87",90,"10.47","No Comment","10.1594/PANGAEA.726883",10.47,1775.66,186.33,15,1972.46,8.14992384137866,NA,NA,NA,NA,NA,NA,TRUE,"ssp245","SO_STSS","SO","STSS","1850s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"88",91,"10.51","No Comment","10.1594/PANGAEA.861839",10.51,1835.99,204.5,14,2051,8.19254487228103,NA,NA,NA,NA,NA,NA,TRUE,"ssp245","SO_STSS","SO","STSS","1850s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"89",92,"10.52","No Comment","10.1594/PANGAEA.887739",10.52,1850.12,224.82,20,2085.46,8.13118179999462,NA,NA,NA,NA,NA,NA,TRUE,"ssp245","SA_STPS","SA","STPS","2000s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"90",93,"10.62","No Comment","10.1594/PANGAEA.836367",10.62,1834.35333333333,224.966666666667,20,2069.94,8.1351811618303,0,0,0.602522475376095,2.48043007023654,3.08144446648005,0.000578912948349881,TRUE,"ssp245","SA_STPS","SA","STPS","2000s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"91",94,"10.65","No Comment","10.1594/PANGAEA.834251",10.65,1905.07,217.29,15,2133.01,8.18612967080949,NA,NA,NA,NA,NA,NA,TRUE,"ssp245","NA_STSS",NA,"STSS","2000s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"92",95,"10.67","No Comment","10.1594/PANGAEA.849402",10.67,1734.89,191.59,20,1937.15,8.08964764815032,NA,NA,NA,NA,NA,NA,TRUE,"ssp245","NP_STSS","NP","STSS","2000s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"93",96,"10.67","No Comment","10.1594/PANGAEA.861839",10.67,1841.72,202.61,14,2055,8.18715914359957,NA,NA,NA,NA,NA,NA,TRUE,"ssp245","SO_STSS","SO","STSS","1850s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"94",98,"10.68","No Comment","10.1594/PANGAEA.836367",10.68,1821.32,220.64,20,2052.64,8.12984474666446,NA,NA,NA,NA,NA,NA,TRUE,"ssp245","SA_STPS","SA","STPS","2000s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"95",99,"10.68","No Comment","10.1594/PANGAEA.949280",10.68,1813.69,199.32,15,2023.69,8.16998868896266,NA,NA,NA,NA,NA,NA,TRUE,"ssp245","SO_STSS","SO","STSS","1850s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"96",100,"10.69","No Comment","10.1594/PANGAEA.869122",10.69,2048.24,198.68,-1.8,2257.61,8.39986397814167,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant",NA,NA,NA,"high",NA,FALSE,FALSE,TRUE,"low","Lower Inorganic Carbon"
"97",101,"10.72","No Comment","10.1594/PANGAEA.726883",10.72,1824.61,192.15,15,2027.48,8.15147120699661,NA,NA,NA,NA,NA,NA,TRUE,"ssp245","SO_STSS","SO","STSS","1850s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"98",102,"10.75","No Comment","10.1594/PANGAEA.834251",10.75,1919.72,218.53,15,2149,8.18527404520828,NA,NA,NA,NA,NA,NA,TRUE,"ssp245","NA_STSS",NA,"STSS","2000s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"99",103,"10.76","No Comment","10.1594/PANGAEA.726883",10.76,1853.9,197.76,15,2062.42,8.15705301789631,NA,NA,NA,NA,NA,NA,TRUE,"ssp245","NA_STSS",NA,"STSS","2000s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"100",104,"10.77","No Comment","10.1594/PANGAEA.960341",10.77,1840.74,200.57,16,2052.08,8.14963100460257,0,0,0,0,0,0,TRUE,"ssp245","NA_STSS",NA,"STSS","2000s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"101",105,"10.81","No Comment","10.1594/PANGAEA.861839",10.81,1874.85,207.34,14,2093,8.18943843844218,NA,NA,NA,NA,NA,NA,TRUE,"ssp245","NA_STSS",NA,"STSS","2000s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"102",106,"10.9","No Comment","10.1594/PANGAEA.868682",10.9,1882.64,208.8,15,2102.34,8.17396408146459,0,0,0,0,0,0,TRUE,"ssp245","NA_STSS",NA,"STSS","2000s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"103",107,"10.91","No Comment","10.1594/PANGAEA.834251",10.91,1896.85,227.24,20,2135,8.12499854616232,NA,NA,NA,NA,NA,NA,TRUE,"ssp245","NA_STSS",NA,"STSS","2000s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"104",108,"10.92","No Comment","10.1594/PANGAEA.726883",10.92,1851.94,194.41,15,2057.27,8.1500925570994,NA,NA,NA,NA,NA,NA,TRUE,"ssp245","NA_STSS",NA,"STSS","2000s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"105",109,"10.92","No Comment","10.1594/PANGAEA.869122",10.92,2140.75,212.49,-1.8,2364.16,8.40986321384927,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant",NA,NA,NA,"high",NA,FALSE,FALSE,TRUE,"low","Lower Inorganic Carbon"
"106",110,"10.97","No Comment","10.1594/PANGAEA.849402",10.97,1743.51,188.16,20,1942.64,8.07964961621587,NA,NA,NA,NA,NA,NA,TRUE,"ssp245","NP_STSS","NP","STSS","2000s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"107",111,"10.97","No Comment","10.1594/PANGAEA.924611",10.97,1882.61,225.93,20,2119.51,8.12576029554795,NA,NA,NA,NA,NA,NA,TRUE,"ssp245","NA_STSS",NA,"STSS","2000s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"108",113,"100","No Comment","10.1594/PANGAEA.907928",3.46,1412.02,403.343333333333,20,1818.82333333333,8.50234923588035,0,0.07,8.83065305248336,22.7109378934469,30.2809285414654,0.005772156533521,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant","low","low","high","high",NA,FALSE,FALSE,TRUE,"low","Lower Inorganic Carbon"
"109",114,"100.46","No Comment","10.1594/PANGAEA.883475",100.46,2378.13,41.99,24,2520.58,7.22883588375945,0,0,0,0,0,0,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant","high","high",NA,"low",NA,FALSE,TRUE,FALSE,"high","Higher Inorganic Carbon"
"110",115,"1000","No Comment","10.1594/PANGAEA.837464",33.8925242718447,2112.56533980583,83.971067961165,13.356,2230.42893203883,7.75307447369797,1.5831660100522,3.9432751686609,8.37838171849589,20.876619430693,19.5915209206823,0.0509346866737455,TRUE,"ssp585","SO_STSS","SO","STSS","2090s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"111",116,"1000","No Comment","10.1594/PANGAEA.920033",31.4471428571429,1943.64571428571,84.9057142857143,25,2059.99857142857,7.60611034919829,0,1.08803667655268,2.6337290239181,19.2785743397023,20.1829139195933,0.0136333016975121,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant",NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,"Misaligned"
"112",117,"1000","No Comment","10.1594/PANGAEA.951402",51.5697058823529,2116.43117647059,47.6391176470588,3.4,2215.64,7.67742637980553,0,5.85724604703331,5.39867140518632,21.6305433257098,22.5272281022356,0.0491423842513538,TRUE,"ssp585","SO_SPSS","SO","SPSS","2090s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"113",118,"1000","No Comment","10.1594/PANGAEA.973814",25.92,1754.315,92.27,27,1872.505,7.65493248960046,0,1.01876395695961,3.34110760078151,2.86458897575203,0.542245331930119,0.0164407379072759,TRUE,"ssp585","Pac_EQU_W","Pac","EQU","2090s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"114",119,"1000 ppm CO2 fluctuating-1000 ppm CO2","No Comment","10.1594/PANGAEA.863126",34.87,2183.04,90.65,18,2308.56,7.69760697993422,0,0,0,0,0,0,TRUE,"ssp585","NA_STSS",NA,"STSS","2090s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"115",120,"1000 ppm CO2 fluctuating-430 ppm CO2","No Comment","10.1594/PANGAEA.863126",34.87,2183.04,90.65,18,2308.56,7.69760697993422,0,0,0,0,0,0,TRUE,"ssp585","NA_STSS",NA,"STSS","2090s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"116",121,"1000 ppm CO2 fluctuating-NA","No Comment","10.1594/PANGAEA.863126",34.87,2183.04,90.65,18,2308.56,7.69760697993422,0,0,0,0,0,0,TRUE,"ssp585","NA_STSS",NA,"STSS","2090s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"117",122,"1000 ppm CO2 stabel-1000 ppm CO2","No Comment","10.1594/PANGAEA.863126",34.87,2183.04,90.65,18,2308.56,7.69760697993422,0,0,0,0,0,0,TRUE,"ssp585","NA_STSS",NA,"STSS","2090s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"118",123,"1000 ppm CO2 stabel-430 ppm CO2","No Comment","10.1594/PANGAEA.863126",34.87,2183.04,90.65,18,2308.56,7.69760697993422,0,0,0,0,0,0,TRUE,"ssp585","NA_STSS",NA,"STSS","2090s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"119",124,"1000 ppm CO2 stabel-NA","No Comment","10.1594/PANGAEA.863126",34.87,2183.04,90.65,18,2308.56,7.69760697993422,0,0,0,0,0,0,TRUE,"ssp585","NA_STSS",NA,"STSS","2090s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"120",125,"1000+T","No Comment","10.1594/PANGAEA.920033",31.66,2021.80428571429,91.2457142857143,25,2144.71,7.6202424544145,0,0.900407315237574,2.92119756916495,15.3924233062275,16.9081430086216,0.0127334691759859,TRUE,"ssp585","NP_STSS","NP","STSS","2090s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"121",126,"1000-100-2","No Comment","10.1594/PANGAEA.965090",62.66,2207.2,41.74,2,2311.6,7.62939485707571,0,0,0,0,0,0,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant","high",NA,NA,NA,NA,FALSE,TRUE,FALSE,"high","Higher Inorganic Carbon"
"122",127,"1000-100-4","No Comment","10.1594/PANGAEA.965090",62.66,2207.2,41.74,2,2311.6,7.62939485707571,0,0,0,0,0,0,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant","high",NA,NA,NA,NA,FALSE,TRUE,FALSE,"high","Higher Inorganic Carbon"
"123",128,"1000-100-6","No Comment","10.1594/PANGAEA.965090",62.66,2207.2,41.74,2,2311.6,7.62939485707571,0,0,0,0,0,0,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant","high",NA,NA,NA,NA,FALSE,TRUE,FALSE,"high","Higher Inorganic Carbon"
"124",129,"1000-1000","No Comment","10.1594/PANGAEA.956080",37.9725,2045.9675,62.02,29.2275,2145.96,7.38071113662513,0.100444663545569,0.814628482940163,1.51526149271482,3.38181100184118,3.11101549197435,0.0111492023941705,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant",NA,NA,NA,"low",NA,FALSE,TRUE,FALSE,"high","Higher Inorganic Carbon"
"125",130,"1000-400","No Comment","10.1594/PANGAEA.956080",37.9725,2045.9675,62.02,29.2275,2145.96,7.38071113662513,0.100444663545569,0.814628482940163,1.51526149271482,3.38181100184118,3.11101549197435,0.0111492023941705,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant",NA,NA,NA,"low",NA,FALSE,TRUE,FALSE,"high","Higher Inorganic Carbon"
"126",131,"1000-500-2","No Comment","10.1594/PANGAEA.965090",62.66,2207.2,41.74,2,2311.6,7.62939485707571,0,0,0,0,0,0,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant","high",NA,NA,NA,NA,FALSE,TRUE,FALSE,"high","Higher Inorganic Carbon"
"127",132,"1000-500-4","No Comment","10.1594/PANGAEA.965090",62.66,2207.2,41.74,2,2311.6,7.62939485707571,0,0,0,0,0,0,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant","high",NA,NA,NA,NA,FALSE,TRUE,FALSE,"high","Higher Inorganic Carbon"
"128",133,"1000-500-6","No Comment","10.1594/PANGAEA.965090",62.66,2207.2,41.74,2,2311.6,7.62939485707571,0,0,0,0,0,0,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant","high",NA,NA,NA,NA,FALSE,TRUE,FALSE,"high","Higher Inorganic Carbon"
"129",134,"1000-RCP8.5","No Comment","10.1594/PANGAEA.911407",35.22,1870.93666666667,64.99,18,1971.14666666667,7.61979452877827,0,1.36919684486928,3.0219695564317,18.9622001184814,20.4502257526252,0.0180260949755494,TRUE,"ssp585","NP_SPSS","NP","SPSS","2090s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"130",135,"1000ppm-15°C","No Comment","10.1594/PANGAEA.946525",33.29,2278.52,100.6,15,2412.41,7.77394600464446,0,0,0,0,0,0,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant",NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,"Misaligned"
"131",136,"1000ppm-20°C","No Comment","10.1594/PANGAEA.946525",26.26,2199.77,128.47,20,2354.5,7.81297120364685,0,0,0,0,0,0,TRUE,"ssp585","SA_STPS","SA","STPS","2090s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"132",137,"1000ppm-400ppm","No Comment","10.1594/PANGAEA.863127",15.23,1931.69,159.84,18,2106.76,7.99704890422007,0,0,0,0,0,0,TRUE,"ssp245","NA_STSS",NA,"STSS","2090s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"133",138,"1000ppm-400ppmfluc","No Comment","10.1594/PANGAEA.863127",16.87,1979.22,151.93,18,2148.02,7.96445033188434,0,0,0,0,0,0,TRUE,"ssp245","NA_STSS",NA,"STSS","2090s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"134",139,"103.72","No Comment","10.1594/PANGAEA.924611",103.72,2327.31,36.53,20,2467.56,7.24234219107591,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant","high","high",NA,"low",NA,FALSE,TRUE,FALSE,"high","Higher Inorganic Carbon"
"135",140,"103.87","No Comment","10.1594/PANGAEA.924611",103.87,2276.09,34.89,20,2414.85,7.23205829319221,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant","high",NA,NA,"low",NA,FALSE,TRUE,FALSE,"high","Higher Inorganic Carbon"
"136",141,"104.31","No Comment","10.1594/PANGAEA.883475",104.31,2450.53,39.03,18,2593.87,7.28143939255257,0,0,0,0,0,0,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant","high","high",NA,"low",NA,FALSE,TRUE,FALSE,"high","Higher Inorganic Carbon"
"137",142,"104.51","No Comment","10.1594/PANGAEA.835214",104.51,2201.94,32.45,20,2338.9,7.21495597475847,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant","high",NA,NA,"low",NA,FALSE,TRUE,FALSE,"high","Higher Inorganic Carbon"
"138",143,"11","No Comment","10.1594/PANGAEA.833817",11,1909,251,25,2171,8.08481928520299,0,0,0,0,0,0,TRUE,"ssp245","NA_STPS",NA,"STPS","2000s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"139",144,"11.09","No Comment","10.1594/PANGAEA.960341",11.09,1851.27,197.13,16,2059.49,8.1396404384085,0,0,0,0,0,0,TRUE,"ssp245","NA_STSS",NA,"STSS","2000s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"140",145,"11.1","No Comment","10.1594/PANGAEA.834251",11.1,1888.26,240.64,25,2140,8.07125751768004,NA,NA,NA,NA,NA,NA,TRUE,"ssp245","NA_STPS",NA,"STPS","2000s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"141",146,"11.1","No Comment","10.1594/PANGAEA.861380",11.1,2022.8,238.2,15,2272.1,8.19998968112123,0,0,0,0,0,0,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant",NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,"Misaligned"
"142",147,"11.1","No Comment","10.1594/PANGAEA.920269",11.1,2022.8,238.2,15,2272.1,8.19998968112123,0,0,0,0,0,0,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant",NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,"Misaligned"
"143",148,"11.12","Mean","10.1594/PANGAEA.733912",11.12,1778.13,193.755,19,1983.005,8.10017573035445,0,0,0,0,0,0,TRUE,"ssp245","NP_STSS","NP","STSS","2000s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"144",149,"11.12","No Comment","10.1594/PANGAEA.869122",11.12,2034.26,188.44,-1.8,2233.82,8.37985730601679,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant",NA,NA,NA,"high",NA,FALSE,FALSE,TRUE,"low","Lower Inorganic Carbon"
"145",150,"11.14","No Comment","10.1594/PANGAEA.834251",11.14,1891.19,204.66,15,2106.99,8.1632986759273,NA,NA,NA,NA,NA,NA,TRUE,"ssp245","NA_STSS",NA,"STSS","2000s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"146",151,"11.18","Mean","10.1594/PANGAEA.733912",11.18,1789.57,195.265,19,1996.015,8.10076203604778,0,0,0,0,0,0,TRUE,"ssp245","NP_STSS","NP","STSS","2000s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"147",152,"11.25","No Comment","10.1594/PANGAEA.869122",11.25,2057.97,190.64,-1.8,2259.86,8.37986565980652,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant",NA,NA,NA,"high",NA,FALSE,FALSE,TRUE,"low","Lower Inorganic Carbon"
"148",153,"11.28","Mean","10.1594/PANGAEA.733912",11.28,1800.07,195.67,19,2007.02,8.09912117201264,0,0,0,0,0,0,TRUE,"ssp245","NP_STSS","NP","STSS","2000s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"149",154,"11.29","Mean","10.1594/PANGAEA.733912",11.29,1754.18,184.035,19,1949.505,8.0837125913641,0,0,0,0,0,0,TRUE,"ssp245","NP_STSS","NP","STSS","2000s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"150",155,"11.29","No Comment","10.1594/PANGAEA.960341",11.29,1841.83,191.66,16,2044.78,8.12963942117545,0,0,0,0,0,0,TRUE,"ssp245","NA_STSS",NA,"STSS","2000s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"151",156,"11.32","No Comment","10.1594/PANGAEA.835214",11.32,1878.45,187.83,10,2077.6,8.21336106020708,NA,NA,NA,NA,NA,NA,TRUE,"ssp245","SO_STSS","SO","STSS","1850s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"152",157,"11.32","No Comment","10.1594/PANGAEA.869122",11.32,2071.68,191.91,-1.8,2274.91,8.37986560207581,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant",NA,NA,NA,"high",NA,FALSE,FALSE,TRUE,"low","Lower Inorganic Carbon"
"153",158,"11.4","Mean","10.1594/PANGAEA.733912",11.4,1759.89,183.205,19,1954.495,8.08033811963399,0,0,0,0,0,0,TRUE,"ssp245","NP_STSS","NP","STSS","2000s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"154",159,"11.4","No Comment","10.1594/PANGAEA.849402",11.4,1801.31,199.09,20,2011.8,8.09000774103931,NA,NA,NA,NA,NA,NA,TRUE,"ssp245","SP_STPS","SP","STPS","2000s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"155",161,"11.41","No Comment","10.1594/PANGAEA.835715",11.41,1849.66,191.09,15,2052.16,8.14314692457833,0,0,0,0,0,0,TRUE,"ssp245","NA_STSS",NA,"STSS","2000s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"156",162,"11.46","No Comment","10.1594/PANGAEA.834251",11.46,1859.63,202.405,17.5,2073.495,8.12667002024017,10.6066017177982,0,9.60958115632516,119.204061172428,109.594480016103,0.126484978698913,TRUE,"ssp245","NA_STSS",NA,"STSS","2000s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"157",163,"11.46","No Comment","10.1594/PANGAEA.892370",11.46,1861.77,159.7,2,2032.93,8.28606298802193,NA,NA,NA,NA,NA,NA,TRUE,"ssp245","NA_SPSS",NA,"SPSS","1850s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"158",164,"11.46, Temp2","No Comment","10.1594/PANGAEA.892370",11.46,1861.77,159.7,2.2,2032.93,8.28251444973653,NA,NA,NA,NA,NA,NA,TRUE,"ssp245","NA_SPSS",NA,"SPSS","1850s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"159",165,"11.47","Mean","10.1594/PANGAEA.733912",11.47,1759.57,183.7,19,1954.74,8.08158802827765,0,0,0.484974226119288,2.11310198523408,2.59807621135345,0.000625001234450098,TRUE,"ssp245","NP_STSS","NP","STSS","2000s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"160",166,"11.48","No Comment","10.1594/PANGAEA.726883",11.48,1856.52,185.78,15,2053.78,8.12930019530365,NA,NA,NA,NA,NA,NA,TRUE,"ssp245","NA_STSS",NA,"STSS","2000s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"161",167,"11.52","Mean","10.1594/PANGAEA.733912",11.52,1768.24,184.73,19,1964.49,8.08188254056556,0,0,0,0,0,0,TRUE,"ssp245","NP_STSS","NP","STSS","2000s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"162",168,"11.55","Mean","10.1594/PANGAEA.733912",11.55,1772.07,184.875,19,1968.495,8.08128363469955,0,0,0,0,0,0,TRUE,"ssp245","NP_STSS","NP","STSS","2000s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"163",169,"11.57","Mean","10.1594/PANGAEA.733912",11.57,1767.3,182.88,19,1961.75,8.07770718117105,0,0,2.84056332441297,8.99511719397433,11.8356805183872,0.00453557263802905,TRUE,"ssp245","NP_STSS","NP","STSS","2000s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"164",170,"11.57","No Comment","10.1594/PANGAEA.949913",11.57,1673.09,154.34,17,1839,8.06075022536635,NA,NA,NA,NA,NA,NA,TRUE,"ssp245","NP_STSS","NP","STSS","2000s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"165",171,"11.59","No Comment","10.1594/PANGAEA.924611",11.59,1847.41,206.03,20,2065.03,8.09391392687084,NA,NA,NA,NA,NA,NA,TRUE,"ssp245","NA_STSS",NA,"STSS","2000s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"166",172,"11.6","No Comment","10.1594/PANGAEA.835715",11.6,1891.79,196.74,15,2100.13,8.14602061053055,0,0,0,0,0,0,TRUE,"ssp245","NA_STSS",NA,"STSS","2000s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"167",173,"11.61","No Comment","10.1594/PANGAEA.861839",11.61,1900.95,198.44,14,2111,8.16438039579719,NA,NA,NA,NA,NA,NA,TRUE,"ssp245","NA_STSS",NA,"STSS","2000s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"168",174,"11.61","No Comment","10.1594/PANGAEA.892370",11.61,1861.14,157.45,2,2030.2,8.28004772162127,NA,NA,NA,NA,NA,NA,TRUE,"ssp245","NA_SPSS",NA,"SPSS","1850s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"169",175,"11.61, Temp2","No Comment","10.1594/PANGAEA.892370",11.61,1861.14,157.45,2.2,2030.2,8.27649918333587,NA,NA,NA,NA,NA,NA,TRUE,"ssp245","NA_SPSS",NA,"SPSS","1850s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"170",176,"11.62","No Comment","10.1594/PANGAEA.849402",11.62,1841.29,188.85,15,2041.76,8.13999566357542,NA,NA,NA,NA,NA,NA,TRUE,"ssp245","NA_STSS",NA,"STSS","2000s",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Biome Relevant"
"171",178,"11.64","No Comment","10.1594/PANGAEA.869122",11.64,2081.73,188.45,-1.8,2281.82,8.36986241089842,NA,NA,NA,NA,NA,NA,FALSE,"Non-relevant","Non-relevant","Non-relevant","Non-relevant","Non-relevant",NA,NA,NA,"high",NA,FALSE,FALSE,TRUE,"low","Lower Inorganic Carbon"
